7.2	73.33	8.8213	285.4	0.035107536	0.058491286	25580222.43	1466
7.4	73.33	6.6031	285.4	0.035107536	0.058491286	25580222.43	1466
7.6	73.33	4.8565	285.4	0.035107536	0.058491286	25580222.43	1466
7.8	73.33	3.5076	285.4	0.035107536	0.058491286	25580222.43	1466
8	73.33	2.4864	285.4	0.035107536	0.058491286	25580222.43	1466
5	285.4	0	285.4	0.058491286	0.058491286	25580222.43	1466
5.2	285.4	0	285.4	0.058491286	0.058491286	25580222.43	1466
5.4	285.4	0	285.4	0.058491286	0.058491286	25580222.43	1466
5.6	285.4	0	285.4	0.058491286	0.058491286	25580222.43	1466
5.8	285.4	0	285.4	0.058491286	0.058491286	25580222.43	1466
6	285.4	0	285.4	0.058491286	0.058491286	25580222.43	1466
6.2	285.4	0	285.4	0.058491286	0.058491286	25580222.43	1466
6.4	285.4	0	285.4	0.058491286	0.058491286	25580222.43	1466
6.6	285.4	0	285.4	0.058491286	0.058491286	25580222.43	1466
6.8	285.4	0	285.4	0.058491286	0.058491286	25580222.43	1466
7	285.4	0	285.4	0.058491286	0.058491286	25580222.43	1466
7.2	285.4	0	285.4	0.058491286	0.058491286	25580222.43	1466
7.4	285.4	0	285.4	0.058491286	0.058491286	25580222.43	1466
7.6	285.4	0	285.4	0.058491286	0.058491286	25580222.43	1466
7.8	285.4	0	285.4	0.058491286	0.058491286	25580222.43	1466
8	285.4	0	285.4	0.058491286	0.058491286	25580222.43	1466
0	0.1	285.4	285.4	0.015177855	0.058491286	25580222.43	1466
0	4.7567	280.64	285.4	0.019148008	0.058491286	25580222.43	1466
0	9.5133	275.89	285.4	0.021210943	0.058491286	25580222.43	1466
0	14.27	271.13	285.4	0.022847795	0.058491286	25580222.43	1466
0	19.027	266.37	285.4	0.024260842	0.058491286	25580222.43	1466
0	23.783	261.62	285.4	0.025528549	0.058491286	25580222.43	1466
0	28.54	256.86	285.4	0.026692124	0.058491286	25580222.43	1466
0	33.297	252.1	285.4	0.027775605	0.058491286	25580222.43	1466
0	38.053	247.35	285.4	0.02879473	0.058491286	25580222.43	1466
0	42.81	242.59	285.4	0.029761071	0.058491286	25580222.43	1466
0	47.567	237.83	285.4	0.030682577	0.058491286	25580222.43	1466
0	52.323	233.08	285.4	0.03156527	0.058491286	25580222.43	1466
0	57.08	228.32	285.4	0.032414374	0.058491286	25580222.43	1466
0	61.837	223.56	285.4	0.033233581	0.058491286	25580222.43	1466
0	66.593	218.81	285.4	0.034025897	0.058491286	25580222.43	1466
0	71.35	214.05	285.4	0.03479428	0.058491286	25580222.43	1466
0	76.107	209.29	285.4	0.03554077	0.058491286	25580222.43	1466
0	80.863	204.54	285.4	0.036267098	0.058491286	25580222.43	1466
0	85.62	199.78	285.4	0.036975183	0.058491286	25580222.43	1466
0	90.377	195.02	285.4	0.037666275	0.058491286	25580222.43	1466
0	95.133	190.27	285.4	0.038341459	0.058491286	25580222.43	1466
0	99.89	185.51	285.4	0.039002102	0.058491286	25580222.43	1466
0	104.65	180.75	285.4	0.039649422	0.058491286	25580222.43	1466
0	109.4	176	285.4	0.040282537	0.058491286	25580222.43	1466
0	114.16	171.24	285.4	0.040904881	0.058491286	25580222.43	1466
0	118.92	166.48	285.4	0.0415158	0.058491286	25580222.43	1466
0	123.67	161.73	285.4	0.042114673	0.058491286	25580222.43	1466
0	128.43	156.97	285.4	0.042704591	0.058491286	25580222.43	1466
0	133.19	152.21	285.4	0.043284804	0.058491286	25580222.43	1466
0	137.94	147.46	285.4	0.043854597	0.058491286	25580222.43	1466
0	142.7	142.7	285.4	0.044416808	0.058491286	25580222.43	1466
0	147.46	137.94	285.4	0.044970631	0.058491286	25580222.43	1466
0	152.21	133.19	285.4	0.045515301	0.058491286	25580222.43	1466
0	156.97	128.43	285.4	0.046053456	0.058491286	25580222.43	1466
0	161.73	123.67	285.4	0.046584262	0.058491286	25580222.43	1466
0	166.48	118.92	285.4	0.047106924	0.058491286	25580222.43	1466
0	171.24	114.16	285.4	0.047623921	0.058491286	25580222.43	1466
0	176	109.4	285.4	0.048134406	0.058491286	25580222.43	1466
0	180.75	104.65	285.4	0.048637569	0.058491286	25580222.43	1466
0	185.51	99.89	285.4	0.049135758	0.058491286	25580222.43	1466
0	190.27	95.133	285.4	0.049628121	0.058491286	25580222.43	1466
0	195.02	90.377	285.4	0.050113843	0.058491286	25580222.43	1466
0	199.78	85.62	285.4	0.050595161	0.058491286	25580222.43	1466
0	204.54	80.863	285.4	0.051071225	0.058491286	25580222.43	1466
0	209.29	76.107	285.4	0.051541222	0.058491286	25580222.43	1466
0	214.05	71.35	285.4	0.05200729	0.058491286	25580222.43	1466
0	218.81	66.593	285.4	0.052468588	0.058491286	25580222.43	1466
0	223.56	61.837	285.4	0.052924305	0.058491286	25580222.43	1466
0	228.32	57.08	285.4	0.053376498	0.058491286	25580222.43	1466
0	233.08	52.323	285.4	0.053824332	0.058491286	25580222.43	1466
0	237.83	47.567	285.4	0.054267006	0.058491286	25580222.43	1466
0	242.59	42.81	285.4	0.0547065	0.058491286	25580222.43	1466
0	247.35	38.053	285.4	0.055141992	0.058491286	25580222.43	1466
0	252.1	33.297	285.4	0.055572686	0.058491286	25580222.43	1466
0	256.86	28.54	285.4	0.0560005	0.058491286	25580222.43	1466
0	261.62	23.783	285.4	0.05642462	0.058491286	25580222.43	1466
0	266.37	19.027	285.4	0.056844261	0.058491286	25580222.43	1466
0	271.13	14.27	285.4	0.057261281	0.058491286	25580222.43	1466
0	275.89	9.5133	285.4	0.057674879	0.058491286	25580222.43	1466
0	280.64	4.7567	285.4	0.05808428	0.058491286	25580222.43	1466
0	285.4	0	285.4	0.058491286	0.058491286	25580222.43	1466
5	49.12	62.37	222.81	0.032029746	0.053712785	21339506.59	1046
5.2	49.12	56.339	222.81	0.032029746	0.053712785	21339506.59	1046
5.4	49.12	50.602	222.81	0.032029746	0.053712785	21339506.59	1046
5.6	49.12	45.188	222.81	0.032029746	0.053712785	21339506.59	1046
5.8	49.12	40.117	222.81	0.032029746	0.053712785	21339506.59	1046
6	49.12	35.404	222.81	0.032029746	0.053712785	21339506.59	1046
6.2	49.12	31.057	222.81	0.032029746	0.053712785	21339506.59	1046
6.4	49.12	27.077	222.81	0.032029746	0.053712785	21339506.59	1046
6.6	49.12	23.462	222.81	0.032029746	0.053712785	21339506.59	1046
6.8	49.12	20.202	222.81	0.032029746	0.053712785	21339506.59	1046
7	49.12	17.285	222.81	0.032029746	0.053712785	21339506.59	1046
7.2	49.12	14.694	222.81	0.032029746	0.053712785	21339506.59	1046
7.4	49.12	12.411	222.81	0.032029746	0.053712785	21339506.59	1046
7.6	49.12	10.414	222.81	0.032029746	0.053712785	21339506.59	1046
7.8	49.12	8.6801	222.81	0.032029746	0.053712785	21339506.59	1046
8	49.12	7.1865	222.81	0.032029746	0.053712785	21339506.59	1046
5	57.87	55.026	222.81	0.033589295	0.053712785	21339506.59	1046
5.2	57.87	50.061	222.81	0.033589295	0.053712785	21339506.59	1046
5.4	57.87	45.356	222.81	0.033589295	0.053712785	21339506.59	1046
5.6	57.87	40.925	222.81	0.033589295	0.053712785	21339506.59	1046
5.8	57.87	36.773	222.81	0.033589295	0.053712785	21339506.59	1046
6	57.87	32.906	222.81	0.033589295	0.053712785	21339506.59	1046
